date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:49	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223bf-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bch.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bch.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:50	1234/1234	---M--	200	added ('OK')	image/svg+xml	etag:%224d2-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcio.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcio.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:51	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%222b0-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcn.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcn.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:52	2953/2953	---M--	200	added ('OK')	image/svg+xml	etag:%22b89-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bco.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bco.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:53	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcpt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bcpt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:54	985/985	---M--	200	added ('OK')	image/svg+xml	etag:%223d9-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bdl.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bdl.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:55	529/529	---M--	200	added ('OK')	image/svg+xml	etag:%22211-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/beam.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/beam.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:56	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blcn.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blcn.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:57	1046/1046	---M--	200	added ('OK')	image/svg+xml	etag:%22416-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blk.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blk.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:58	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2219e-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/block.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/block.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:08:59	2054/2054	---M--	200	added ('OK')	image/svg+xml	etag:%22806-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blz.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/blz.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:00	416/416	---M--	200	added ('OK')	image/svg+xml	etag:%221a0-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:01	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnty.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnty.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:02	2163/2163	---M--	200	added ('OK')	image/svg+xml	etag:%22873-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/booty.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/booty.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:03	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%2222f-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bos.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bos.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:04	3055/3055	---M--	200	added ('OK')	image/svg+xml	etag:%22bef-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bpt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bpt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:05	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%223bc-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bq.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bq.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:06	800/800	---M--	200	added ('OK')	image/svg+xml	etag:%22320-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/brd.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/brd.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:07	278/278	---M--	200	added ('OK')	image/svg+xml	etag:%22116-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bsd.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bsd.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:08	9306/9306	---M--	200	added ('OK')	image/svg+xml	etag:%22245a-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bsv.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bsv.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:09	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcd.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcd.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:10	2248/2248	---M--	200	added ('OK')	image/svg+xml	etag:%228c8-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btch.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btch.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:11	1158/1158	---M--	200	added ('OK')	image/svg+xml	etag:%22486-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcp.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcp.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:12	1758/1758	---M--	200	added ('OK')	image/svg+xml	etag:%226de-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcz.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btcz.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:13	1666/1666	---M--	200	added ('OK')	image/svg+xml	etag:%22682-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btdx.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btdx.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:14	1522/1522	---M--	200	added ('OK')	image/svg+xml	etag:%225f2-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btg.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btg.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:15	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btm.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btm.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:16	1342/1342	---M--	200	added ('OK')	image/svg+xml	etag:%2253e-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bts.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bts.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:17	2860/2860	---M--	200	added ('OK')	image/svg+xml	etag:%22b2c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:18	3108/3108	---M--	200	added ('OK')	image/svg+xml	etag:%22c24-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btx.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btx.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:19	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/burst.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/burst.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:20	583/583	---M--	200	added ('OK')	image/svg+xml	etag:%22247-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bze.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bze.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:21	3284/3284	---M--	200	added ('OK')	image/svg+xml	etag:%22cd4-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/call.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/call.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:22	2326/2326	---M--	200	added ('OK')	image/svg+xml	etag:%22916-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cc.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cc.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:23	809/809	---M--	200	added ('OK')	image/svg+xml	etag:%22329-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cdn.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cdn.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:24	692/692	---M--	200	added ('OK')	image/svg+xml	etag:%222b4-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cdt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cdt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:25	1858/1858	---M--	200	added ('OK')	image/svg+xml	etag:%22742-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cenz.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cenz.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:26	452/452	---M--	200	added ('OK')	image/svg+xml	etag:%221c4-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chain.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chain.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:27	1560/1560	---M--	200	added ('OK')	image/svg+xml	etag:%22618-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chat.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chat.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:28	1368/1368	---M--	200	added ('OK')	image/svg+xml	etag:%22558-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chips.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chips.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:29	1098/1098	---M--	200	added ('OK')	image/svg+xml	etag:%2244a-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chsb.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/chsb.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:30	545/545	---M--	200	added ('OK')	image/svg+xml	etag:%22221-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cix.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cix.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:31	2449/2449	---M--	200	added ('OK')	image/svg+xml	etag:%22991-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/clam.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/clam.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:32	1376/1376	---M--	200	added ('OK')	image/svg+xml	etag:%22560-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cloak.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cloak.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:33	620/620	---M--	200	added ('OK')	image/svg+xml	etag:%2226c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cmm.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cmm.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:34	2114/2114	---M--	200	added ('OK')	image/svg+xml	etag:%22842-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cmt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cmt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:35	561/561	---M--	200	added ('OK')	image/svg+xml	etag:%22231-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cnd.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cnd.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:36	1079/1079	---M--	200	added ('OK')	image/svg+xml	etag:%22437-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cnx.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cnx.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:37	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cny.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cny.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:38	583/583	---M--	200	added ('OK')	image/svg+xml	etag:%22247-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cob.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cob.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:39	2220/2220	---M--	200	added ('OK')	image/svg+xml	etag:%228ac-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/colx.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/colx.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:40	796/796	---M--	200	added ('OK')	image/svg+xml	etag:%2231c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/comp.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/comp.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:41	1718/1718	---M--	200	added ('OK')	image/svg+xml	etag:%226b6-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/coqui.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/coqui.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:42	354/354	---M--	200	added ('OK')	image/svg+xml	etag:%22162-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cred.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cred.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:43	1179/1179	---M--	200	added ('OK')	image/svg+xml	etag:%2249b-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crpt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crpt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:44	729/729	---M--	200	added ('OK')	image/svg+xml	etag:%222d9-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crv.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crv.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:45	1379/1379	---M--	200	added ('OK')	image/svg+xml	etag:%22563-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crw.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/crw.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:46	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ctr.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ctr.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:47	864/864	---M--	200	added ('OK')	image/svg+xml	etag:%22360-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ctxc.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ctxc.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:48	542/542	---M--	200	added ('OK')	image/svg+xml	etag:%2221e-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cvc.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/cvc.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:49	72667/72667	---M--	200	added ('OK')	image/svg+xml	etag:%2211bdb-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/d.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/d.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:50	644/644	---M--	200	added ('OK')	image/svg+xml	etag:%22284-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dai.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dai.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:51	942/942	---M--	200	added ('OK')	image/svg+xml	etag:%223ae-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dat.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dat.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:53	1024/1024	---M--	200	added ('OK')	image/svg+xml	etag:%22400-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/data.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/data.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:53	4853/4853	---M--	200	added ('OK')	image/svg+xml	etag:%2212f5-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dbc.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dbc.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:54	619/619	---M--	200	added ('OK')	image/svg+xml	etag:%2226b-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dcn.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dcn.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:55	556/556	---M--	200	added ('OK')	image/svg+xml	etag:%2222c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dcr.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dcr.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:56	1053/1053	---M--	200	added ('OK')	image/svg+xml	etag:%2241d-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/deez.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/deez.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:57	1457/1457	---M--	200	added ('OK')	image/svg+xml	etag:%225b1-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dent.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dent.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:58	1025/1025	---M--	200	added ('OK')	image/svg+xml	etag:%22401-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dew.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dew.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:09:59	1408/1408	---M--	200	added ('OK')	image/svg+xml	etag:%22580-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dgb.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dgb.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:00	271/271	---M--	200	added ('OK')	image/svg+xml	etag:%2210f-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dgd.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dgd.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:01	575/575	---M--	200	added ('OK')	image/svg+xml	etag:%2223f-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dlt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dlt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:02	1020/1020	---M--	200	added ('OK')	image/svg+xml	etag:%223fc-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dnt.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dnt.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:03	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dock.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dock.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:04	319/319	---M--	200	added ('OK')	image/svg+xml	etag:%2213f-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/drgn.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/drgn.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:05	2065/2065	---M--	200	added ('OK')	image/svg+xml	etag:%22811-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/drop.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/drop.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:06	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dta.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dta.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:07	1821/1821	---M--	200	added ('OK')	image/svg+xml	etag:%2271d-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dth.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dth.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:08	674/674	---M--	200	added ('OK')	image/svg+xml	etag:%222a2-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dtr.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dtr.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
10:10:09	1072/1072	---M--	200	added ('OK')	image/svg+xml	etag:%22430-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ebst.svg	/home/oem/websites/httrack/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ebst.svg	(from https://themesbrand.com/velzon/html/modern/icons-crypto.html)
